time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-07-13T10:11:37.880Z,37.6443329,-118.8393326,6.82,1.09,md,16,103,0.006929,0.02,nc,nc72835876,2017-07-13T10:13:12.094Z,"11km E of Mammoth Lakes, California",earthquake,0.31,0.66,0.12,13,automatic,nc,nc
2017-07-13T10:10:57.660Z,37.6413345,-118.8440018,4.27,1.05,md,9,187,0.007278,0.02,nc,nc72835871,2017-07-13T10:12:31.880Z,"11km E of Mammoth Lakes, California",earthquake,1.15,1.66,0.18,9,automatic,nc,nc
2017-07-13T10:10:35.210Z,37.6453323,-118.8393326,6.33,1.76,md,23,98,0.007855,0.03,nc,nc72835866,2017-07-13T10:35:04.353Z,"11km E of Mammoth Lakes, California",earthquake,0.24,0.4,0.15,18,automatic,nc,nc
2017-07-13T10:10:24.490Z,37.644001,-118.8389969,6.45,2.24,md,15,102,0.006521,0.03,nc,nc72835861,2017-07-13T18:13:04.807Z,"11km E of Mammoth Lakes, California",earthquake,0.44,0.59,0.73,13,automatic,nc,nc
2017-07-13T10:10:01.680Z,37.6443329,-118.8395004,6.12,1.52,md,23,96,0.006983,0.04,nc,nc72835856,2017-07-13T10:32:02.325Z,"11km E of Mammoth Lakes, California",earthquake,0.26,0.46,0.19,19,automatic,nc,nc
2017-07-13T10:09:36.100Z,37.6764984,-118.8641663,4.15,1.05,md,7,168,0.03944,0.03,nc,nc72835851,2017-07-13T10:11:12.262Z,"10km ENE of Mammoth Lakes, California",earthquake,1.73,1.36,0.12,9,automatic,nc,nc
2017-07-13T10:09:05.610Z,37.6495018,-118.8396683,6.85,1.49,md,15,90,0.05273,0.08,nc,nc72835846,2017-07-13T10:29:03.317Z,"11km E of Mammoth Lakes, California",earthquake,0.33,0.95,0.23,14,automatic,nc,nc
2017-07-13T10:07:44.280Z,37.6483345,-118.8531647,4,2.13,md,18,107,0.01719,0.2,nc,nc72835836,2017-07-13T12:53:01.727Z,"10km E of Mammoth Lakes, California",earthquake,0.45,0.95,0.32,15,automatic,nc,nc
2017-07-13T10:07:33.390Z,37.6458321,-118.8389969,6.14,2.55,md,29,98,0.008241,0.04,nc,nc72835831,2017-07-13T12:38:02.680Z,"11km E of Mammoth Lakes, California",earthquake,0.28,0.4,0.15,26,automatic,nc,nc
2017-07-13T10:07:33.370Z,37.6428333,-118.8385,6.32,2.25,md,20,94,0.005293,0.04,nc,nc72835891,2017-07-13T22:52:10.188Z,"11km E of Mammoth Lakes, California",earthquake,0.38,0.49,0.319,15,reviewed,nc,nc
2017-07-13T10:06:03.180Z,37.6474991,-118.8401642,5.92,1.03,md,16,66,0.01011,0.04,nc,nc72835826,2017-07-13T10:07:42.025Z,"11km E of Mammoth Lakes, California",earthquake,0.56,0.62,0.2,14,automatic,nc,nc
2017-07-13T10:01:02.530Z,37.6469994,-118.8371658,5.62,1.82,md,11,105,0.009083,0.02,nc,nc72835806,2017-07-13T10:26:03.312Z,"11km E of Mammoth Lakes, California",earthquake,0.46,1,0.08,10,automatic,nc,nc
2017-07-13T09:58:56.450Z,37.6453323,-118.8398361,6.72,1.14,md,10,118,0.008004,0.03,nc,nc72835801,2017-07-13T10:23:02.168Z,"11km E of Mammoth Lakes, California",earthquake,1.37,0.6,0.13,9,automatic,nc,nc
2017-07-13T09:58:34.400Z,37.6468315,-118.8396683,6.23,1.93,md,29,107,0.009355,0.04,nc,nc72835786,2017-07-13T10:20:04.166Z,"11km E of Mammoth Lakes, California",earthquake,0.27,0.4,0.31,25,automatic,nc,nc
2017-07-13T09:58:01.700Z,37.6438332,-118.8366699,6.59,1.38,md,8,135,0.005898,0.03,nc,nc72835791,2017-07-13T10:16:04.143Z,"11km E of Mammoth Lakes, California",earthquake,3.19,1.12,0.06,6,automatic,nc,nc
2017-07-13T09:57:07.340Z,37.6469994,-118.8404999,6.17,1.51,md,21,100,0.009743,0.04,nc,nc72835781,2017-07-13T10:13:02.146Z,"11km E of Mammoth Lakes, California",earthquake,0.35,0.45,0.25,18,automatic,nc,nc
2017-07-13T09:50:23.620Z,12.1718,-88.1622,10,4.4,mb,,188,1.205,1.08,us,us20009vyd,2017-07-13T10:39:50.040Z,"100km SW of Jiquilillo, Nicaragua",earthquake,4.4,1.9,0.059,82,reviewed,us,us
2017-07-13T09:45:09.480Z,46.8691667,-112.533,12.55,1.49,ml,17,73,0.05,0.16,mb,mb80230774,2017-07-13T14:06:44.870Z,"14km SE of Lincoln, Montana",earthquake,0.49,0.57,0.207,6,reviewed,mb,mb
2017-07-13T09:42:52.290Z,37.583168,-118.8421631,4.87,1.01,md,10,228,0.01243,0.08,nc,nc72835731,2017-07-13T09:53:02.102Z,"13km ESE of Mammoth Lakes, California",earthquake,0.94,0.67,0.11,9,automatic,nc,nc
2017-07-13T09:42:09.580Z,37.6458321,-118.838501,6.12,1.05,md,14,104,0.008131,0.03,nc,nc72835726,2017-07-13T09:51:05.105Z,"11km E of Mammoth Lakes, California",earthquake,0.42,0.62,0.07,12,automatic,nc,nc
2017-07-13T09:39:15.950Z,19.2143326,-155.4766693,35.79,1.88,md,37,141,0.03989,0.14,hv,hv61833216,2017-07-13T09:42:38.310Z,"1km NNE of Pahala, Hawaii",earthquake,0.72,0.84,0.02,3,automatic,hv,hv
2017-07-13T09:39:07.200Z,37.5071678,-118.8249969,1.05,1.38,md,13,205,0.08278,0.03,nc,nc72835711,2017-07-13T11:56:03.018Z,"20km SE of Mammoth Lakes, California",earthquake,0.53,1,0.1,10,automatic,nc,nc
2017-07-13T09:19:20.822Z,61.4153,-146.6308,20,1.3,ml,,,,0.68,ak,ak16330949,2017-07-13T09:23:04.514Z,"35km NNW of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-13T09:15:25.600Z,19.1914997,-155.4725037,36.28,1.87,md,42,208,0.03722,0.17,hv,hv61833206,2017-07-13T09:18:40.750Z,"1km SSE of Pahala, Hawaii",earthquake,0.68,0.84,0.01,4,automatic,hv,hv
2017-07-13T09:14:57.730Z,47.6591667,-120.3765,-0.53,1.18,ml,10,73,0.06223,0.11,uw,uw61281617,2017-07-17T21:20:59.640Z,"12km W of Entiat, Washington",earthquake,0.34,31.61,0.117,8,reviewed,uw,uw
2017-07-13T09:10:38.186Z,62.9906,-149.9823,83.4,1.4,ml,,,,0.65,ak,ak16330946,2017-07-13T09:23:04.237Z,"68km SW of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-13T09:08:10.785Z,53.1566,-164.5533,25.8,3.1,ml,,,,0.23,ak,ak16330944,2017-07-13T19:25:03.047Z,"135km SE of Akutan, Alaska",earthquake,,2308.8,,,reviewed,ak,ak
2017-07-13T08:38:13.899Z,62.242,-149.355,35.7,1.5,ml,,,,0.52,ak,ak16330912,2017-07-13T08:46:38.417Z,"27km ENE of Y, Alaska",earthquake,,3.2,,,automatic,ak,ak
2017-07-13T08:29:06.580Z,46.8963333,-112.5225,12.32,1.27,ml,17,90,0.024,0.15,mb,mb80230754,2017-07-13T14:13:50.790Z,"13km ESE of Lincoln, Montana",earthquake,0.44,0.45,0.091,5,reviewed,mb,mb
2017-07-13T08:25:44.630Z,40.7225,-122.3991667,20.23,1.71,md,10,86,0.1144,0.03,nc,nc72835616,2017-07-14T02:57:05.505Z,"5km NNW of Shasta Lake, California",earthquake,0.34,0.77,0.168,12,reviewed,nc,nc
2017-07-13T08:23:41.510Z,37.5003319,-118.9933319,1.37,1.66,md,23,115,0.1103,0.04,nc,nc72835611,2017-07-13T10:49:02.387Z,"16km S of Mammoth Lakes, California",earthquake,0.25,1.24,0.08,17,automatic,nc,nc
2017-07-13T08:16:47.080Z,33.4946667,-116.7931667,4.32,1.11,ml,46,34,0.08458,0.17,ci,ci37701335,2017-07-13T13:37:51.270Z,"9km NE of Aguanga, CA",earthquake,0.17,0.45,0.143,28,reviewed,ci,ci
2017-07-13T08:13:42.850Z,37.5271683,-118.8866653,1.34,1.16,md,15,206,0.07765,0.03,nc,nc72835596,2017-07-13T10:08:01.131Z,"15km SSE of Mammoth Lakes, California",earthquake,0.56,1.23,0.13,13,automatic,nc,nc
2017-07-13T08:12:35.030Z,40.2061653,-121.5625,2.73,1.93,md,8,126,0.2035,0.03,nc,nc72835591,2017-07-13T09:42:02.106Z,"30km WSW of Chester, California",earthquake,0.4,6.35,0.09,7,automatic,nc,nc
2017-07-13T08:07:39.680Z,38.8201675,-122.7921677,2.6,1.05,md,10,167,0.01132,0.02,nc,nc72835586,2017-07-13T08:16:02.902Z,"5km NNW of The Geysers, California",earthquake,0.47,0.84,0.07,3,automatic,nc,nc
2017-07-13T08:06:24.960Z,36.2994,-96.6938,3.26,2.5,mb_lg,,72,0.054,0.27,us,us20009vx0,2017-07-13T15:41:34.180Z,"10km ESE of Pawnee, Oklahoma",earthquake,1.7,3.8,0.079,42,reviewed,us,us
2017-07-13T08:02:08.705Z,64.8306,-147.3402,7.9,2,ml,,,,0.69,ak,ak16330904,2017-07-13T08:14:43.448Z,"8km N of North Pole, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-13T07:59:28.050Z,46.886,-112.5318333,12.61,1.33,ml,16,86,0.036,0.13,mb,mb80230734,2017-07-13T15:01:56.110Z,"13km SE of Lincoln, Montana",earthquake,0.36,0.57,0.193,6,reviewed,mb,mb
2017-07-13T07:57:14.590Z,19.2156658,-155.4748383,36.52,2.06,md,50,91,0.03974,0.14,hv,hv61833186,2017-07-13T08:00:44.050Z,"1km NNE of Pahala, Hawaii",earthquake,0.56,0.77,0.14,18,automatic,hv,hv
2017-07-13T07:53:41.630Z,46.865,-112.5408333,10.63,1.22,ml,17,72,0.056,0.14,mb,mb80230729,2017-07-13T14:55:48.040Z,"14km SE of Lincoln, Montana",earthquake,0.34,0.61,0.28,6,reviewed,mb,mb
2017-07-13T07:53:05.940Z,33.4928333,-116.795,4.2,1.48,ml,58,35,0.08696,0.19,ci,ci37701303,2017-07-13T13:37:59.386Z,"9km NE of Aguanga, CA",earthquake,0.18,0.51,0.139,26,reviewed,ci,ci
2017-07-13T07:51:47.000Z,46.8843333,-112.5315,13.15,1.22,ml,15,89,0.037,0.14,mb,mb80230724,2017-07-13T14:37:25.160Z,"13km SE of Lincoln, Montana",earthquake,0.44,0.59,0.119,5,reviewed,mb,mb
2017-07-13T07:50:44.685Z,65.7133,-151.1697,5.6,1.4,ml,,,,0.69,ak,ak16330874,2017-07-13T07:57:29.844Z,"73km NE of Tanana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-13T07:50:03.670Z,33.4981667,-116.7911667,4.33,1.21,ml,29,66,0.08075,0.16,ci,ci37701295,2017-07-13T13:39:01.940Z,"9km NE of Aguanga, CA",earthquake,0.19,0.44,0.136,15,reviewed,ci,ci
2017-07-13T07:49:49.460Z,33.4938333,-116.7955,4.08,1.27,ml,50,34,0.08636,0.18,ci,ci37701287,2017-07-13T13:39:08.770Z,"9km NE of Aguanga, CA",earthquake,0.17,0.48,0.149,25,reviewed,ci,ci
2017-07-13T07:48:39.800Z,46.8646667,-112.5345,10.45,1.06,ml,14,93,0.055,0.18,mb,mb80230719,2017-07-13T14:30:45.940Z,"15km SE of Lincoln, Montana",earthquake,0.48,0.74,0.22,6,reviewed,mb,mb
2017-07-13T07:48:11.480Z,35.0068333,-118.9323333,13.59,1.15,ml,22,91,0.1561,0.17,ci,ci37701279,2017-07-13T15:39:31.531Z,"7km N of Grapevine, CA",earthquake,0.27,0.66,0.178,13,reviewed,ci,ci
2017-07-13T07:40:59.400Z,1.3232,97.1171,29.21,4.5,mb,,156,0.458,0.43,us,us20009vws,2017-07-13T08:00:21.040Z,"151km SSE of Sinabang, Indonesia",earthquake,10.2,8.7,0.118,21,reviewed,us,us
2017-07-13T07:39:55.780Z,46.8608333,-112.5275,11.7,1.14,ml,14,73,0.056,0.12,mb,mb80230714,2017-07-13T14:25:39.650Z,"15km SE of Lincoln, Montana",earthquake,0.47,0.54,0.106,5,reviewed,mb,mb
2017-07-13T07:35:53.412Z,38.7932,-119.6254,14.8,1,ml,5,143.04,0.324,0.0603,nn,nn00595826,2017-07-13T19:28:20.033Z,"14km SE of Gardnerville Ranchos, Nevada",earthquake,,11,0.04,2,reviewed,nn,nn
2017-07-13T07:28:26.260Z,44.7913333,-111.0018333,4.62,1.97,ml,14,156,0.03215,0.16,uu,uu60215747,2017-07-13T16:10:28.350Z,"16km NNE of West Yellowstone, Montana",earthquake,0.47,0.53,0.052,2,reviewed,uu,uu
2017-07-13T07:25:01.883Z,63.5318,-149.9694,0.8,1.2,ml,,,,0.78,ak,ak16330868,2017-07-13T07:30:25.541Z,"53km WNW of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-07-13T07:15:12.885Z,59.8875,-152.2798,75.7,1.6,ml,,,,0.58,ak,ak16330865,2017-07-13T07:22:44.202Z,"28km WNW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-07-13T07:09:40.080Z,46.87,-112.5343333,13.84,1.59,ml,16,74,0.05,0.15,mb,mb80230704,2017-07-13T14:20:32.270Z,"14km SE of Lincoln, Montana",earthquake,0.39,0.58,0.292,5,reviewed,mb,mb
2017-07-13T06:35:56.122Z,61.3112,-151.4812,80.8,1.6,ml,,,,0.54,ak,ak16330859,2017-07-13T06:40:18.358Z,"69km N of Nikiski, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-13T06:33:23.580Z,46.8693333,-112.5331667,11.9,1.92,ml,19,73,0.05,0.17,mb,mb80230699,2017-07-13T13:37:39.100Z,"14km SE of Lincoln, Montana",earthquake,0.41,0.54,0.243,6,reviewed,mb,mb
2017-07-13T06:26:51.270Z,62.3313,-151.5031,13.8,1.7,ml,,,,0.7,ak,ak16330857,2017-07-13T06:31:06.835Z,"72km W of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-13T06:26:35.020Z,46.8736667,-112.535,11.53,1.84,ml,19,77,0.047,0.19,mb,mb80230689,2017-07-13T13:22:51.760Z,"14km SE of Lincoln, Montana",earthquake,0.38,0.47,0.262,6,reviewed,mb,mb
2017-07-13T06:10:26.850Z,46.8613333,-112.5336667,10.03,1.19,ml,11,94,0.057,0.14,mb,mb80230669,2017-07-13T21:09:07.910Z,"15km SE of Lincoln, Montana",earthquake,0.51,0.88,0.221,4,reviewed,mb,mb
2017-07-13T06:01:08.730Z,46.8644,-112.5417,10.55,2.2,ml,,73,0.057,0.25,us,us20009vz3,2017-07-13T15:39:56.040Z,"14km SE of Lincoln, Montana",earthquake,1.5,3.7,0.097,14,reviewed,us,us
2017-07-13T05:40:08.410Z,46.8637,-112.5439,10.61,3.7,ml,,74,0.058,0.21,us,us20009vwd,2017-07-13T13:10:10.389Z,"14km SE of Lincoln, Montana",earthquake,1.1,3,0.056,42,reviewed,us,us
2017-07-13T05:34:24.266Z,51.6825,-174.9751,27.6,1.8,ml,,,,0.6,ak,ak16330853,2017-07-13T18:58:47.112Z,"78km SW of Atka, Alaska",earthquake,,100.8,,,reviewed,ak,ak
2017-07-13T05:29:22.299Z,63.1132,-151.4631,0,2.7,ml,,,,0.82,ak,ak16330824,2017-07-13T05:37:49.645Z,"111km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-13T05:21:09.385Z,38.5982,-119.3801,2.2,1.1,ml,7,140.85,0.104,0.0981,nn,nn00595714,2017-07-13T16:06:02.730Z,"20km S of Smith Valley, Nevada",earthquake,,8,0.28,5,reviewed,nn,nn
2017-07-13T05:17:13.580Z,18.8568333,-155.2521667,11.834,2.3,ml,23,261,0.3573,0.13,hv,hv61833031,2017-07-13T21:17:19.430Z,"45km SSE of Pahala, Hawaii",earthquake,1.3,0.91,0.128,1,reviewed,hv,hv
2017-07-13T05:11:15.170Z,46.9093333,-112.6815,14.93,1.12,ml,17,63,0.047,0.13,mb,mb80230614,2017-07-13T21:23:55.340Z,"5km S of Lincoln, Montana",earthquake,0.38,0.57,0.195,6,reviewed,mb,mb
2017-07-13T05:09:33.733Z,59.6782,-136.5991,2.1,1.7,ml,,,,0.79,ak,ak16330814,2017-07-13T05:16:14.622Z,"76km WNW of Skagway, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-13T05:05:50.650Z,59.1929,-153.6052,103.7,1.7,ml,,,,0.64,ak,ak16330812,2017-07-13T05:10:53.473Z,"96km SE of Old Iliamna, Alaska",earthquake,,1.5,,,automatic,ak,ak
2017-07-13T05:03:31.800Z,23.5443,94.5488,89.68,4.8,mb,,70,0.719,0.68,us,us20009vw9,2017-07-13T05:26:27.040Z,"16km SE of Mawlaik, Burma",earthquake,6.1,5.8,0.089,39,reviewed,us,us
2017-07-13T04:58:03.880Z,37.5623322,-118.8528366,6.97,1.48,md,19,104,0.03346,0.02,nc,nc72835431,2017-07-13T06:46:01.686Z,"14km SE of Mammoth Lakes, California",earthquake,0.27,0.56,0.11,14,automatic,nc,nc
2017-07-13T04:49:42.150Z,44.7695,-111.0073333,6.36,1.42,md,12,136,0.0102,0.14,uu,uu60215732,2017-07-13T16:17:11.860Z,"14km NNE of West Yellowstone, Montana",earthquake,0.47,0.7,0.263,10,reviewed,uu,uu
2017-07-13T04:48:45.250Z,19.323,-155.1446667,3.192,2.01,ml,43,100,0.03976,0.11,hv,hv61832966,2017-07-13T22:50:12.830Z,"15km SE of Volcano, Hawaii",earthquake,0.35,0.96,0.183,7,reviewed,hv,hv
2017-07-13T04:02:47.160Z,33.2081667,-116.071,4.86,1.26,ml,46,69,0.1012,0.2,ci,ci37701199,2017-07-13T15:08:36.278Z,"9km NE of Ocotillo Wells, CA",earthquake,0.21,0.83,0.104,30,reviewed,ci,ci
2017-07-13T04:02:35.820Z,-4.8775,153.15,11.19,4.8,mb,,118,7.453,0.67,us,us20009vvw,2017-07-13T04:27:38.040Z,"47km SSE of Taron, Papua New Guinea",earthquake,11.1,5.2,0.098,32,reviewed,us,us
2017-07-13T03:50:35.090Z,19.4058333,-155.2778333,1.058,1.72,ml,14,82,0.006822,0.08,hv,hv61832876,2017-07-14T01:00:14.530Z,"5km WSW of Volcano, Hawaii",earthquake,0.19,0.3,0.298,2,reviewed,hv,hv
2017-07-13T03:47:36.230Z,46.9043333,-112.555,12.02,1.79,ml,17,115,0.04,0.13,mb,mb80230589,2017-07-13T22:00:59.880Z,"11km ESE of Lincoln, Montana",earthquake,0.44,0.41,0.232,9,reviewed,mb,mb
2017-07-13T03:45:01.670Z,67.6944,-162.3316,56.5,2.1,ml,,,,1.31,ak,ak16330759,2017-07-13T18:41:02.668Z,"30km ENE of Noatak, Alaska",earthquake,,3.9,,,reviewed,ak,ak
2017-07-13T03:36:09.860Z,-4.7884,153.1594,46.95,6.4,mww,,17,6.393,0.77,us,us20009vvi,2017-07-13T23:21:35.642Z,"38km SSE of Taron, Papua New Guinea",earthquake,7.5,5.8,0.073,18,reviewed,us,us
2017-07-13T03:18:25.065Z,63.1595,-150.8816,131.9,1.4,ml,,,,0.59,ak,ak16330735,2017-07-13T03:23:28.516Z,"100km WSW of Cantwell, Alaska",earthquake,,1.5,,,automatic,ak,ak
2017-07-13T03:16:56.080Z,36.2836,-97.5094,2.66,3.5,mb_lg,,14,0.213,0.27,us,us20009vvg,2017-07-14T14:45:26.583Z,"19km W of Perry, Oklahoma",earthquake,0.8,6.1,0.045,126,reviewed,us,us
2017-07-13T03:16:54.570Z,38.8193321,-122.8048325,2.24,1.13,md,21,49,0.005764,0.02,nc,nc72835411,2017-07-13T03:27:04.024Z,"6km NW of The Geysers, California",earthquake,0.21,0.42,0.04,5,automatic,nc,nc
2017-07-13T03:03:30.086Z,62.1261,-149.6887,46.7,1.4,ml,,,,0.35,ak,ak16330730,2017-07-13T03:09:56.013Z,"9km ESE of Y, Alaska",earthquake,,2,,,automatic,ak,ak
2017-07-13T02:43:49.390Z,-31.9516,-179.7355,206.97,4.6,mb,,142,3.115,0.45,us,us20009vvd,2017-07-13T03:28:38.040Z,"97km SW of L'Esperance Rock, New Zealand",earthquake,13.9,9.6,0.132,17,reviewed,us,us
2017-07-13T02:39:31.570Z,34.3185,-116.8431667,1.09,2.1,ml,70,26,0.03219,0.17,ci,ci37701167,2017-07-13T15:00:50.873Z,"6km N of Big Bear City, CA",earthquake,0.12,0.21,0.175,75,reviewed,ci,ci
2017-07-13T02:39:25.920Z,19.4068333,-155.6343333,4.082,1.45,md,11,118,0.007548,0.11,hv,hv61832736,2017-07-14T01:06:19.670Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.58,0.69,0.171,4,reviewed,hv,hv
2017-07-13T02:32:47.860Z,66.021,-143.1286,7,1.8,ml,,,,0.85,ak,ak16330727,2017-07-13T02:37:51.378Z,"47km ENE of Circle, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-13T02:15:32.810Z,33.4928333,-116.7931667,4.52,1.46,ml,49,35,0.08612,0.19,ci,ci37701151,2017-07-13T13:40:45.350Z,"9km NE of Aguanga, CA",earthquake,0.19,0.49,0.121,26,reviewed,ci,ci
2017-07-13T02:02:14.230Z,37.5096667,-118.8225,1.13,2.65,md,42,63,0.08039,0.05,nc,nc72835386,2017-07-15T04:37:01.604Z,"20km SE of Mammoth Lakes, California",earthquake,0.19,0.73,0.174,40,reviewed,nc,nc
2017-07-13T01:59:42.341Z,64.8514,-147.4758,0,1.4,ml,,,,0.53,ak,ak16330709,2017-07-13T02:12:27.867Z,"6km NNE of Badger, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-13T01:38:45.114Z,61.0476,-146.8606,16,1.3,ml,,,,0.49,ak,ak16330701,2017-07-13T01:46:02.689Z,"29km WSW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-13T01:38:40.363Z,38.0709,-116.6943,3.5,1,ml,5,233.41,0.416,0.1272,nn,nn00595705,2017-07-13T17:53:20.402Z,"31km WSW of Warm Springs, Nevada",earthquake,,26.3,0.28,2,reviewed,nn,nn
2017-07-13T01:32:34.680Z,18.1358,-66.8151,15,2.48,md,12,69,0.1521,0.24,pr,pr2017194000,2017-07-13T02:13:57.112Z,"2km SSW of Adjuntas, Puerto Rico",earthquake,0.49,0.87,0.48,9,reviewed,pr,pr
2017-07-13T01:21:23.250Z,46.8866667,-112.527,10.04,1.13,ml,13,87,0.033,0.15,mb,mb80230564,2017-07-13T15:10:36.590Z,"14km ESE of Lincoln, Montana",earthquake,0.48,0.6,0.15,4,reviewed,mb,mb
2017-07-13T01:18:26.380Z,18.8001,-64.9495,9,2.32,md,3,300,0.5946,0.09,pr,pr2017194001,2017-07-13T04:45:30.307Z,"50km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.25,3.26,0.08,3,reviewed,pr,pr
2017-07-13T01:17:19.640Z,18.14,-67.9503,47,2.96,md,4,322,0.5308,0.07,pr,pr2017194002,2017-07-13T05:01:18.242Z,"68km SE of Punta Cana, Dominican Republic",earthquake,1.47,1.97,0.01,3,reviewed,pr,pr
2017-07-13T01:04:18.790Z,26.3718,58.2193,10,4.1,mb,,175,2.307,0.8,us,us20009vv2,2017-07-13T03:01:25.040Z,"142km SE of Minab, Iran",earthquake,11.8,2,0.135,15,reviewed,us,us
2017-07-13T01:01:52.685Z,61.7253,-153.8955,1,2.3,ml,,,,0.72,ak,ak16330693,2017-07-13T01:06:37.624Z,"151km NNW of Redoubt Volcano, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-13T00:59:09.300Z,32.364,-115.3766667,15.58,2.16,ml,18,165,0.08209,0.25,ci,ci37701127,2017-07-13T18:46:34.404Z,"17km W of Delta, B.C., MX",earthquake,0.64,0.71,0.209,20,reviewed,ci,ci
2017-07-13T00:57:19.620Z,44.122,-122.9033333,8.06,1.27,ml,12,103,0.09605,0.32,uw,uw61281502,2017-07-17T18:05:08.350Z,"12km NE of Springfield, Oregon",earthquake,0.5,2.49,0.18,7,reviewed,uw,uw
2017-07-13T00:53:23.370Z,37.5593338,-118.8421631,0.93,1.52,md,11,227,0.03235,0.04,nc,nc72835376,2017-07-13T01:05:02.573Z,"15km SE of Mammoth Lakes, California",earthquake,0.6,0.76,0.1,10,automatic,nc,nc
2017-07-13T00:34:30.814Z,59.79,-136.6617,0,1.8,ml,,,,0.71,ak,ak16330688,2017-07-13T00:39:23.386Z,"84km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-13T00:32:28.410Z,37.6388333,-119.0551667,-0.68,1.06,md,8,159,0.0156,0.03,nc,nc72835366,2017-07-13T22:10:04.053Z,"7km W of Mammoth Lakes, California",earthquake,0.38,0.6,0.274,7,reviewed,nc,nc
2017-07-13T00:27:39.610Z,38.8206673,-122.7979965,2.82,1.95,md,31,44,0.00982,0.03,nc,nc72835356,2017-07-13T00:47:03.679Z,"6km W of Cobb, California",earthquake,0.18,0.37,0.21,11,automatic,nc,nc
2017-07-13T00:18:12.688Z,59.5662,-152.6671,85,1.6,ml,,,,0.7,ak,ak16330685,2017-07-13T00:25:31.248Z,"52km WSW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-07-13T00:10:52.150Z,46.8763333,-112.5286667,12.5,1.65,ml,17,75,0.042,0.16,mb,mb80230549,2017-07-13T22:07:09.190Z,"14km SE of Lincoln, Montana",earthquake,0.43,0.43,0.053,5,reviewed,mb,mb
2017-07-13T00:04:14.587Z,66.3211,-154.1438,1.7,1.1,ml,,,,0.32,ak,ak16330683,2017-07-13T00:10:58.762Z,"71km WSW of New Allakaket, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-13T00:04:08.870Z,33.8551667,-116.6021667,14.03,1.41,ml,46,61,0.05327,0.14,ci,ci37701103,2017-07-13T13:40:54.640Z,"7km SW of Garnet, CA",earthquake,0.18,0.35,0.133,27,reviewed,ci,ci
2017-07-12T23:52:28.250Z,34.047,-117.1846667,12.6,2.1,ml,110,22,0.05335,0.15,ci,ci37701087,2017-07-13T14:38:05.750Z,"1km SSW of Redlands, CA",earthquake,0.11,0.24,0.124,103,reviewed,ci,ci
2017-07-12T23:42:57.650Z,37.5271683,-118.8388367,0.5,1.13,md,8,213,0.06322,0.02,nc,nc72835321,2017-07-12T23:44:35.404Z,"17km SE of Mammoth Lakes, California",earthquake,0.93,6.9,0.16,8,automatic,nc,nc
2017-07-12T23:41:33.710Z,18.6071,-64.9156,12,1.92,md,3,282,0.4737,0.08,pr,pr2017193010,2017-07-13T04:05:44.436Z,"29km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.63,2.61,0.47,3,reviewed,pr,pr
2017-07-12T23:36:06.935Z,64.9709,-147.406,6.7,1.1,ml,,,,0.62,ak,ak16330669,2017-07-12T23:43:35.531Z,"19km NNE of Badger, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-12T23:29:06.440Z,18.0416,-65.5958,19,1.73,md,4,245,0.0704,0.15,pr,pr2017193009,2017-07-13T03:46:11.725Z,"14km WSW of Esperanza, Puerto Rico",earthquake,2.24,0.49,0.13,4,reviewed,pr,pr
2017-07-12T23:26:47.500Z,46.8828333,-112.5165,13.32,1.11,ml,14,76,0.033,0.14,mb,mb80230544,2017-07-13T22:13:16.280Z,"14km ESE of Lincoln, Montana",earthquake,0.39,0.68,0.125,5,reviewed,mb,mb
2017-07-12T23:22:59.709Z,38.281,-118.8207,9.7,1,ml,12,87.47,0.22,0.0681,nn,nn00595692,2017-07-12T23:40:47.233Z,"32km SSW of Hawthorne, Nevada",earthquake,,6.2,0.24,3,reviewed,nn,nn
